,Unnamed: 0,id,brand,category,name,size,rating,number_of_reviews,love,price,value_price,options,online_only,exclusive,limited_edition,limited_time_offer,discount,g,mL,dollarpermL,dollarperg
115,149,2140382,ALTERNA Haircare,Hair Styling Products,CAVIAR Anti-Aging® Smoothing Anti-Frizz Dry Oil Mist,5 oz/ 150 mL,4.5,195,8600,34.0,34.0,no options,1,0,0,0,0.0,0.0,150.0,0.22666666666666666,0.0
116,150,2140150,ALTERNA Haircare,Scalp & Hair Treatments,CAVIAR Anti-Aging® Restructuring Bond Repair 3-in-1 Sealing Serum,1.7 oz/ 50 mL,4.0,154,3300,38.0,38.0,no options,1,0,0,0,0.0,0.0,50.0,0.76,0.0
117,152,2140325,ALTERNA Haircare,Hair Styling Products,CAVIAR Anti-Aging® Multiplying Volume Styling Mist,4.8 oz/ 142 mL,4.5,370,14100,30.0,30.0,no options,1,0,0,0,0.0,0.0,142.0,0.2112676056338028,0.0
118,153,2140358,ALTERNA Haircare,Conditioner,CAVIAR Anti-Aging® Infinite Color Hold Conditioner,8.5 oz/ 250 mL,4.0,18,1300,34.0,34.0,no options,1,0,0,0,0.0,0.0,250.0,0.136,0.0
119,154,2195840,ALTERNA Haircare,Hair Styling Products,CAVIAR Anti-Aging® Rapid Blowout Balm,5 oz/ 147 mL,4.5,186,2200,30.0,30.0,no options,1,0,0,0,0.0,0.0,147.0,0.20408163265306123,0.0
120,155,2140424,ALTERNA Haircare,Hair Styling Products,CAVIAR Anti-Aging® Smoothing Anti-Frizz Blowout Butter,5.1 oz/ 150 mL,4.0,169,5200,34.0,34.0,no options,1,0,0,0,0.0,0.0,150.0,0.22666666666666666,0.0
121,156,2140390,ALTERNA Haircare,Hair Oil,CAVIAR Anti-Aging® Smoothing Anti-Frizz Nourishing Oil,1.7 oz/ 50 mL,4.0,124,6000,38.0,38.0,no options,1,0,0,0,0.0,0.0,50.0,0.76,0.0
122,157,2140234,ALTERNA Haircare,Hair Masks,CAVIAR Anti-Aging® Restructuring Bond Repair Leave-In Overnight Serum,3.4 oz/ 100 mL,4.5,446,1800,40.0,40.0,no options,1,0,0,0,0.0,0.0,100.0,0.4,0.0
123,158,2140283,ALTERNA Haircare,Scalp & Hair Treatments,CAVIAR Anti-Aging® Clinical Densifying Styling Mousse,5.1 oz/ 145 g,4.5,59,4800,38.0,38.0,no options,1,0,0,0,0.0,145.0,0.0,0.0,0.2620689655172414
124,159,2149300,ALTERNA Haircare,Hair Masks,CAVIAR Anti-Aging® Replenishing Moisture Masque,5.7 oz/ 169 mL,4.0,92,3200,45.0,45.0,no options,1,0,0,0,0.0,0.0,169.0,0.26627218934911245,0.0
125,162,2195824,ALTERNA Haircare,Hair Primers,CAVIAR Anti-Aging® Perfect Iron Spray,4.2 oz/ 125 mL,4.0,157,3600,30.0,30.0,no options,1,0,0,0,0.0,0.0,125.0,0.24,0.0
126,163,2236313,ALTERNA Haircare,Hair Styling Products,Caviar Anti-Aging Smoothing Anti-Frizz Air-Dry Balm,3.4 oz/ 100 mL,4.0,63,628,32.0,32.0,no options,1,0,0,0,0.0,0.0,100.0,0.32,0.0
127,164,2140218,ALTERNA Haircare,Scalp & Hair Treatments,CAVIAR Anti-Aging® Restructuring Bond Repair Leave-In Protein Cream,5.1 oz/ 150 mL,4.0,13,1500,37.0,37.0,no options,1,0,0,0,0.0,0.0,150.0,0.24666666666666667,0.0
128,165,2140333,ALTERNA Haircare,Hair Styling Products,CAVIAR Anti-Aging® Replenishing Moisture Leave-In Smoothing Gelee,3.4 oz/ 101 mL,4.0,98,4900,30.0,30.0,no options,1,1,0,0,0.0,0.0,101.0,0.297029702970297,0.0
129,167,2195816,ALTERNA Haircare,Dry Shampoo,CAVIAR Anti-Aging® Sheer Dry Shampoo Powder Spray,1.2 oz/ 34 g,4.0,133,1600,25.0,25.0,no options,1,0,0,0,0.0,34.0,0.0,0.0,0.7352941176470589
130,168,2195899,ALTERNA Haircare,Hair Spray,CAVIAR Anti-Aging® Perfect Texture Spray,6.5 oz/ 184g,4.5,86,935,30.0,30.0,no options,1,0,0,0,0.0,184.0,0.0,0.0,0.16304347826086957
131,169,2140168,ALTERNA Haircare,Scalp & Hair Treatments,CAVIAR Anti-Aging® Restructuring Bond Repair Leave-In Treatment Mousse,8.5 oz/ 241 g,4.5,429,1000,45.0,45.0,no options,1,0,0,0,0.0,241.0,0.0,0.0,0.18672199170124482
132,170,2195832,ALTERNA Haircare,Hair Styling Products,CAVIAR Anti-Aging® Rapid Repair Spray,4.2 oz/ 125 mL,4.5,71,4700,32.0,32.0,no options,1,0,0,0,0.0,0.0,125.0,0.256,0.0
133,171,2195857,ALTERNA Haircare,Hair Spray,CAVIAR Anti-Aging® Sea Salt Spray,5 oz/ 147 mL,4.5,175,749,30.0,30.0,no options,1,0,0,0,0.0,0.0,147.0,0.20408163265306123,0.0
134,172,2140374,ALTERNA Haircare,Hair Styling Products,CAVIAR Anti-Aging® Infinite Color Hold Topcoat Spray,4.2 oz/ 125 mL,5.0,16,2400,32.0,32.0,no options,1,0,0,0,0.0,0.0,125.0,0.256,0.0
135,173,1498153,ALTERNA Haircare,Hair,CAVIAR Anti-Aging® Replenishing Moisture Conditioner Mini,1.35 oz/ 40 mL,4.0,16,3100,10.0,10.0,no options,1,0,1,0,0.0,0.0,40.0,0.25,0.0
136,174,1498146,ALTERNA Haircare,Hair,CAVIAR Anti-Aging® Replenishing Moisture Shampoo Mini,1.35 oz/ 40 mL,4.0,18,3200,10.0,10.0,no options,1,0,1,0,0.0,0.0,40.0,0.25,0.0
137,179,2314565,amika,Hair Masks,Flash Instant Shine Hair Mask,6.7 oz/ 200 mL,4.5,170,12500,25.0,25.0,no options,0,0,0,0,0.0,0.0,200.0,0.125,0.0
138,184,2126332,amika,Scalp & Hair Treatments,Reset Pink Charcoal Scalp Cleansing Oil,6.7 oz/ 200 mL,4.5,89,12500,25.0,25.0,no options,0,0,0,0,0.0,0.0,200.0,0.125,0.0
139,188,2190221,amika,Shampoo,3D Volume and Thickening Shampoo,8 oz/ 236 mL,3.5,88,5700,20.0,20.0,no options,0,0,0,0,0.0,0.0,236.0,0.0847457627118644,0.0
140,192,2035095,amika,Conditioner,The Kure Repair Conditioner,8.45 oz/ 250 mL,4.0,21,3500,22.0,22.0,no options,0,0,0,0,0.0,0.0,250.0,0.088,0.0
141,193,2280303,amika,Shampoo,Reset Clarifying Gel Shampoo,6.7 oz/ 200 mL,4.5,91,4000,25.0,25.0,no options,0,0,0,0,0.0,0.0,200.0,0.125,0.0
142,196,2190239,amika,Conditioner,3D Volume and Thickening Conditioner,8 oz/ 236 mL,3.5,44,3500,20.0,20.0,no options,0,0,0,0,0.0,0.0,236.0,0.0847457627118644,0.0
143,197,2035103,amika,Shampoo,The Kure Repair Shampoo,8 oz/ 236 mL,3.5,46,3900,18.0,18.0,no options,0,1,0,0,0.0,0.0,236.0,0.07627118644067797,0.0
144,198,2035020,amika,Conditioner,Normcore Signature Conditioner,8 oz/ 236 mL,4.0,19,2100,16.0,16.0,no options,1,1,0,0,0.0,0.0,236.0,0.06779661016949153,0.0
145,205,2069169,amika,Hair Styling Products,Curl Corps Defining Cream,6.7 oz/ 200 mL,4.0,25,4300,25.0,25.0,no options,1,0,0,0,0.0,0.0,200.0,0.125,0.0
146,209,2035038,amika,Shampoo,Normcore Signature Shampoo,8 oz/ 236 mL,4.0,29,2600,16.0,16.0,no options,1,1,0,0,0.0,0.0,236.0,0.06779661016949153,0.0
147,212,2126324,amika,Conditioner,Vault Leave-In Conditioner,6.7 oz/ 200 mL,4.0,41,5900,25.0,25.0,no options,0,0,0,0,0.0,0.0,200.0,0.125,0.0
148,214,2126340,amika,Shampoo,Reset Exfoliating Jelly Shampoo,4.7 oz/ 140 mL,4.5,47,6900,25.0,25.0,no options,0,1,0,0,0.0,0.0,140.0,0.17857142857142858,0.0
149,216,2034999,amika,Hair Oil,Glass Action Universal Elixir,1.7 oz/ 50 mL,4.5,20,4600,28.0,28.0,no options,1,0,0,0,0.0,0.0,50.0,0.56,0.0
150,217,2069151,amika,Hair Styling Products,Curl Corps Enhancing Gel,6.7 oz/ 200 mL,4.0,27,3400,25.0,25.0,no options,1,0,0,0,0.0,0.0,200.0,0.125,0.0
151,218,2201283,amika,Hair Styling Products,Supernova Blonde Violet Moisture and Shine Cream,3.3 oz/ 100 mL,4.5,27,4000,25.0,25.0,no options,0,0,0,0,0.0,0.0,100.0,0.25,0.0
152,220,2280287,amika,Conditioner,Reset Cooling Gel Conditioner,6.7 oz/ 200 mL,4.5,76,1800,25.0,25.0,no options,0,0,0,0,0.0,0.0,200.0,0.125,0.0
153,222,2069193,amika,Color Care,Bust Your Brass Violet Leave-In Treatment,5.3 oz/ 388 mL,4.0,29,4000,25.0,25.0,no options,0,0,0,0,0.0,0.0,388.0,0.06443298969072164,0.0
154,224,2186864,amika,Hair Styling Products,Supernova Moisture and Shine Cream,3.3 oz/ 100 mL,4.0,30,2800,25.0,25.0,no options,1,0,0,0,0.0,0.0,100.0,0.25,0.0
155,226,2190205,amika,Hair Styling Products,Got Grit Dry Texture Paste,1.7 oz/ 50 mL,4.5,29,2300,25.0,25.0,no options,1,0,0,0,0.0,0.0,50.0,0.5,0.0
156,228,2190189,amika,Shampoo,Sexture Beach Look Shampoo,6.7 oz/ 200 mL,4.0,36,2500,25.0,25.0,no options,0,0,0,0,0.0,0.0,200.0,0.125,0.0
157,229,2280493,amika,Hair Styling Products,Thicc Volumizing Base,3.3 oz/ 100 mL,3.5,55,3600,25.0,25.0,no options,0,0,0,0,0.0,0.0,100.0,0.25,0.0
158,230,2069185,amika,Hair Styling Products,Vandal Volume Powder Spray,0.16 oz/ 4.5 g,4.0,16,2700,25.0,25.0,no options,0,0,0,0,0.0,4.5,0.0,0.0,5.555555555555555
159,231,2190197,amika,Hair Spray,Bushwick Beach No-Salt Wave Spray,5 oz/ 150 mL,3.0,523,3200,25.0,25.0,no options,0,0,0,0,0.0,0.0,150.0,0.16666666666666666,0.0
160,235,2333391,amika,Color Care,Desert Trip Temporary Color Spray,1.3 oz/ 36.9 g,4.0,4,483,18.0,18.0,no options,1,0,1,0,0.0,36.9,0.0,0.0,0.48780487804878053
162,244,1328038,AMOREPACIFIC,Eye Creams & Treatments,MOISTURE BOUND Rejuvenating Eye Treatment Gel,0.5 oz/ 15 mL,4.0,268,9700,85.0,85.0,no options,0,0,0,0,0.0,0.0,15.0,5.666666666666667,0.0
163,245,1161736,AMOREPACIFIC,Toners,Treatment Toner ,3.4 oz/ 100 mL,4.5,183,15900,50.0,50.0,no options,0,0,0,0,0.0,0.0,100.0,0.5,0.0
164,246,1161827,AMOREPACIFIC,Moisturizers,MOISTURE BOUND Refreshing Hydra-Gel Oil-Free,1.7 oz/ 50 mL,4.5,381,9300,100.0,100.0,no options,0,0,0,0,0.0,0.0,50.0,2.0,0.0
165,247,1930924,AMOREPACIFIC,Moisturizers,The Essential Creme Fluid,3 oz/ 90 mL,4.0,186,9500,98.0,98.0,no options,0,0,0,0,0.0,0.0,90.0,1.0888888888888888,0.0
166,248,1328053,AMOREPACIFIC,Face Serums,MOISTURE BOUND Rejuvenating Serum,1.7 oz/ 50 mL,4.5,98,5000,100.0,100.0,no options,0,0,0,0,0.0,0.0,50.0,2.0,0.0
167,249,2150233,AMOREPACIFIC,Eye Creams & Treatments,TIME RESPONSE Eye Reserve Crème,0.5 oz/ 15 mL,4.5,16,2800,260.0,260.0,no options,0,0,0,0,0.0,0.0,15.0,17.333333333333332,0.0
168,250,2150225,AMOREPACIFIC,Moisturizers,TIME RESPONSE Skin Reserve Crème,0.5 oz/ 15 mL,5.0,8,1100,150.0,150.0,no options,0,0,0,0,0.0,0.0,15.0,10.0,0.0
169,251,1675990,AMOREPACIFIC,Eye Creams & Treatments,Intensive Vitalizing Eye Essence,0.5 oz/ 15 mL,4.0,81,6400,95.0,95.0,no options,0,0,0,0,0.0,0.0,15.0,6.333333333333333,0.0
170,252,2187672,AMOREPACIFIC,Face Serums,Youth Revolution Vitamin C Radiance Concentrator,1 oz/ 30 mL,4.5,77,2300,250.0,250.0,no options,0,0,0,0,0.0,0.0,30.0,8.333333333333334,0.0
171,256,1161710,AMOREPACIFIC,Face Oils,Treatment Cleansing Oil Face & Eyes,6.8 oz/ 200 mL,4.0,305,7700,50.0,50.0,no options,0,0,0,0,0.0,0.0,200.0,0.25,0.0
172,257,1583053,AMOREPACIFIC,Face Masks,MOISTURE BOUND Sleeping Recovery Mask,3.38 oz/ 100 mL,4.5,181,7900,60.0,60.0,no options,0,0,0,0,0.0,0.0,100.0,0.6,0.0
173,260,1161660,AMOREPACIFIC,Mists & Essences,Moisture Bound Skin Energy Hydration Mist,2.7 oz/ 80 mL,4.5,270,9900,35.0,35.0,no options,0,0,0,0,0.0,0.0,80.0,0.4375,0.0
174,261,2187680,AMOREPACIFIC,Face Masks,Youth Revolution Radiance Crème & Masque,1.7 oz/ 50 mL,3.5,22,967,200.0,200.0,no options,0,0,0,0,0.0,0.0,50.0,4.0,0.0
175,262,2187706,AMOREPACIFIC,Face Masks,Treatment Enzyme Peeling Masque,2.70 oz/ 80 mL,4.5,103,3800,70.0,70.0,no options,0,0,0,0,0.0,0.0,80.0,0.875,0.0
176,264,1900497,AMOREPACIFIC,Skincare,Color Control Cushion Compact Broad Spectrum SPF 50+ Mini,0.17 oz/ 5 g,4.0,92,7700,15.0,15.0,no options,0,0,0,0,0.0,5.0,0.0,0.0,3.0
177,266,2058402,AMOREPACIFIC,Face Oils,Botanical Radiance Oil,1 oz/ 30 mL,4.0,56,2200,105.0,105.0,no options,0,1,0,0,0.0,0.0,30.0,3.5,0.0
178,267,2139046,AMOREPACIFIC,Lip Balms & Treatments,Dual Nourishing Lip Serum,0.4 oz/ 14 mL,3.0,18,3600,42.0,42.0,no options,1,0,0,0,0.0,0.0,14.0,3.0,0.0
179,269,1945724,AMOREPACIFIC,Body Sunscreen,Resort Collection Sun Protection Mist Broad Spectrum SPF 30 Sunscreen,2.7 oz/ 80 mL,3.5,46,2700,32.0,32.0,no options,0,1,0,0,0.0,0.0,80.0,0.4,0.0
180,271,2150217,AMOREPACIFIC,Face Serums,TIME RESPONSE Skin Reserve Serum,0.5 oz/ 15 mL,0.0,0,378,280.0,280.0,no options,1,0,0,0,0.0,0.0,15.0,18.666666666666668,0.0
181,272,1056084,Anastasia Beverly Hills,Eyebrow,Brow Wiz,0.003 oz/ 0.085 g,4.5,14000,660000,23.0,23.0,no options,0,0,0,0,0.0,0.085,0.0,0.0,270.5882352941176
182,274,1578699,Anastasia Beverly Hills,Eyebrow,DIPBROW™ Pomade,0.14 oz/ 4 g,4.5,10000,504700,21.0,21.0,no options,0,0,0,0,0.0,4.0,0.0,0.0,5.25
183,275,1790534,Anastasia Beverly Hills,Eyebrow,Brow Definer,0.007 oz/ 0.2 g,4.0,3000,182300,23.0,23.0,no options,0,0,0,0,0.0,0.2,0.0,0.0,115.0
184,276,1012855,Anastasia Beverly Hills,Eyebrow,Clear Brow Gel,0.26 oz/ 7.85 ml,4.5,4000,159800,22.0,22.0,no options,0,0,0,0,0.0,0.0,7.85,2.802547770700637,0.0
185,280,764936,Anastasia Beverly Hills,Eyebrow,Perfect Brow Pencil,0.034 oz/ 0.85 g,4.5,2000,47900,23.0,23.0,no options,0,0,0,0,0.0,0.85,0.0,0.0,27.058823529411764
186,283,2270783,Anastasia Beverly Hills,Foundation,Luminous Foundation,1.01 oz/ 30 ml ,4.0,1000,28100,38.0,38.0,no options,0,0,0,0,0.0,0.0,30.0,1.2666666666666666,0.0
187,285,2224608,Anastasia Beverly Hills,Setting Spray & Powder,Dewy Set Setting Spray,0.4 oz/ 100 mL,4.5,179,26700,26.0,26.0,no options,0,0,0,0,0.0,0.0,100.0,0.26,0.0
188,288,1852409,Anastasia Beverly Hills,Foundation,Stick Foundation,0.32 oz/ 9.1 g,3.5,1000,97900,25.0,25.0,no options,0,0,0,0,0.0,9.1,0.0,0.0,2.7472527472527473
189,289,2311330,Anastasia Beverly Hills,Eyebrow,Clear Brow Gel Mini,0.085 fl oz/ 2.5ml,0.0,0,8300,9.0,9.0,no options,0,0,0,0,0.0,0.0,2.5,3.6,0.0
190,291,1852425,Anastasia Beverly Hills,Contour,Contour & Highlight Stick,0.32 oz/ 9.1 g,4.0,258,11100,25.0,25.0,no options,0,0,0,0,0.0,9.1,0.0,0.0,2.7472527472527473
191,293,2036408,Anastasia Beverly Hills,Lipstick,Liquid Lipstick,0.11 oz / 3.2 g,4.0,4000,549000,20.0,20.0,no options,0,0,0,0,0.0,3.2,0.0,0.0,6.25
192,294,829713,Anastasia Beverly Hills,Eyebrow,Tinted Brow Gel,0.32 oz/ 9 g,4.0,2000,78400,22.0,22.0,no options,0,0,0,0,0.0,9.0,0.0,0.0,2.4444444444444446
193,295,2270585,Anastasia Beverly Hills,Setting Spray & Powder,Loose Setting Powder,0.9 oz/ 25 g,4.5,746,9900,36.0,36.0,no options,0,0,0,0,0.0,25.0,0.0,0.0,1.44
194,298,1962695,Anastasia Beverly Hills,Lipstick,Matte Lipstick,.12 oz/ 3.5 g,4.5,818,112900,18.0,18.0,no options,0,0,0,0,0.0,3.5,0.0,0.0,5.142857142857143
195,302,1942051,Anastasia Beverly Hills,Cheek Palettes,Blush Trio,0.11 oz/ 3 g,4.5,399,55400,30.0,30.0,no options,0,0,0,0,0.0,3.0,0.0,0.0,10.0
196,303,1941970,Anastasia Beverly Hills,Eyeshadow,Eye Shadow Singles,0.059 oz/ 1.67 g,4.5,687,565200,12.0,12.0,no options,0,0,0,0,0.0,1.67,0.0,0.0,7.185628742514971
197,306,2093565,Anastasia Beverly Hills,Lip Gloss,Lip Gloss,0.16 oz/ 4.73 mL,4.5,1000,208100,16.0,16.0,no options,0,0,0,0,0.0,0.0,4.73,3.3826638477801265,0.0
198,309,1942119,Anastasia Beverly Hills,Bronzer,Powder Bronzer,0.35 oz /10 g,4.5,371,34700,28.0,28.0,no options,0,0,0,0,0.0,10.0,0.0,0.0,2.8
199,310,1118819,Anastasia Beverly Hills,Eyeshadow,Highlighting Duo Pencil,0.18 oz/ 5 g,4.5,480,28800,23.0,23.0,no options,0,0,0,0,0.0,5.0,0.0,0.0,4.6
200,312,2266302,Anastasia Beverly Hills,Eyeliner,Liquid Liner,0.08 oz/ 2.4 mL,4.0,679,7500,18.0,18.0,no options,0,0,0,0,0.0,0.0,2.4,7.5,0.0
201,316,1622075,Anastasia Beverly Hills,Eyebrow,Pro Pencil,0.087 oz/ 2.4 g,4.0,314,40400,18.0,18.0,no options,0,0,0,0,0.0,2.4,0.0,0.0,7.5
202,319,975334,Anastasia Beverly Hills,Eyebrow,Brow Primer,0.1 oz/ 2.5 mL,4.5,514,16700,21.0,21.0,no options,0,0,0,0,0.0,0.0,2.5,8.4,0.0
204,322,2271195,Anastasia Beverly Hills,Highlighter,Loose Highlighter,0.21 oz/ 6 g,4.5,110,25500,25.0,25.0,no options,0,0,0,0,0.0,6.0,0.0,0.0,4.166666666666667
205,324,2271203,Anastasia Beverly Hills,Face Oils,Hydrating Oil,1 oz/ 30 mL,5.0,12,1800,45.0,45.0,no options,0,0,0,0,0.0,0.0,30.0,1.5,0.0
206,325,1703768,Anastasia Beverly Hills,Eyeshadow,Waterproof Crème Color,0.14 oz/ 4 g,3.5,292,25500,18.0,18.0,no options,0,0,0,0,0.0,4.0,0.0,0.0,4.5
207,331,1820414,Anastasia Beverly Hills,Eyeliner,Darkside Waterproof Liner,0.01 oz/ 0.28 g,3.5,47,5900,18.0,18.0,no options,0,0,0,0,0.0,0.28,0.0,0.0,64.28571428571428
208,334,1993963,Anastasia Beverly Hills,Lipstick,Liquid Lipstick in Trouble,0.11 oz/ 3.2 g,3.5,98,12500,20.0,20.0,no options,0,1,1,0,0.0,3.2,0.0,0.0,6.25
209,337,1942275,Anastasia Beverly Hills,Highlighter,Liquid Glow Highlighter,0.68 oz/ 20 mL,4.0,137,21100,25.0,25.0,no options,0,0,0,0,0.0,0.0,20.0,1.25,0.0
210,339,2226264,Anastasia Beverly Hills,Body Lotions & Body Oils,Shimmer Body Oil,1.5 oz/ 45 mL,4.0,59,7900,38.0,38.0,no options,0,0,0,0,0.0,0.0,45.0,0.8444444444444444,0.0
211,345,1605591,Anthony,Shaving,Ingrown Hair Treatment,2.5 oz/ 74 mL,4.0,136,7400,34.0,34.0,no options,0,0,0,0,0.0,0.0,74.0,0.4594594594594595,0.0
212,346,1605567,Anthony,Face Wash,Facial Scrub,8 oz/ 237 mL,4.5,71,2300,36.0,36.0,no options,0,0,0,0,0.0,0.0,237.0,0.1518987341772152,0.0
213,349,1605674,Anthony,Moisturizer & Treatments,High Performance Vitamin C Facial Serum,1 oz/ 30 mL,4.5,38,3000,46.0,46.0,no options,0,0,0,0,0.0,0.0,30.0,1.5333333333333334,0.0
215,352,1605609,Anthony,Aftershave,After Shave Balm,2.5 oz/ 75 mL,5.0,71,1800,24.0,24.0,no options,0,0,0,0,0.0,0.0,75.0,0.32,0.0
216,353,1605666,Anthony,Eye Cream,High Performance Continuous Moisture Eye Cream,0.75 oz/ 22 mL,4.0,37,2900,40.0,40.0,no options,0,0,0,0,0.0,0.0,22.0,1.8181818181818181,0.0
218,356,1977511,Antonym,Blush,Organic Certified Highlighting Blush,0.28 oz/ 8 g,4.0,14,3500,42.0,42.0,no options,0,0,0,0,0.0,8.0,0.0,0.0,5.25
219,357,2016269,Antonym,Foundation,Skin Esteem Organic Liquid Foundation,1.06 oz/ 30 mL,3.5,24,2200,52.0,52.0,no options,1,0,0,0,0.0,0.0,30.0,1.7333333333333334,0.0
220,358,1977529,Antonym,Highlighter,Certified Organic Highlighter,0.28 oz/ 8 g,3.5,19,3900,42.0,42.0,no options,0,0,0,0,0.0,8.0,0.0,0.0,5.25
221,362,2146173,Aquis,Scalp & Hair Treatments,01 Prime Water Defense PreWash,12 oz/ 354 mL,4.5,391,2600,29.0,29.0,no options,1,1,0,0,0.0,0.0,354.0,0.08192090395480225,0.0
222,364,2340917,Armani Beauty,Foundation,Luminous Silk Foundation,1 oz/ 30 mL,4.5,3000,343000,64.0,64.0,no options,0,0,0,0,0.0,0.0,30.0,2.1333333333333333,0.0
223,365,2283158,Armani Beauty,Liquid Lipstick,Lip Maestro Liquid Matte Lipstick,0.22 oz/ 6.6 mL,4.5,1000,179400,38.0,38.0,no options,0,0,0,0,0.0,0.0,6.6,5.757575757575758,0.0
224,366,2184547,Armani Beauty,Foundation,Power Fabric Longwear High Cover Foundation SPF 25,1 oz/ 30 mL,4.0,768,66500,64.0,64.0,no options,0,0,0,0,0.0,0.0,30.0,2.1333333333333333,0.0
225,367,397299,Armani Beauty,Cologne,Acqua Di Gio Pour Homme,3.4 oz/ 100 mL,5.0,691,17200,88.0,88.0, - 1.7 oz/ 50 mL Eau de Toilette Spray - 3.4 oz/ 100 mL Eau de Toilette Spray  - 10.2 oz/ 300 mL Eau de Toilette Spray - 6.7 oz/ 198 mL Eau de Toilette Spray,0,0,0,0,0.0,0.0,100.0,0.88,0.0
227,370,1284249,Armani Beauty,Perfume,Acqua di Gioia,1.7 oz/ 50 mL,4.5,921,30300,78.0,78.0, - 1 oz/ 30 mL Eau de Parfum Spray - 1.7 oz/ 50 mL Eau de Parfum Spray  - 3.4 oz/ 100 mL Eau de Parfum Spray - 0.34 oz/ 10mL Eau de Parfum Travel Spray,0,0,0,0,0.0,0.0,50.0,1.56,0.0
228,371,2340982,Armani Beauty,Concealer,Luminous Silk Concealer,0.4 oz/ 12 mL,4.5,226,4000,38.0,38.0,no options,0,0,0,0,0.0,0.0,12.0,3.1666666666666665,0.0
229,372,2078574,Armani Beauty,BB & CC Cream,Armani Prima Color Control Glow Moisturizer,1 oz/ 30mL,4.5,19,4700,55.0,55.0,no options,1,0,0,0,0.0,0.0,30.0,1.8333333333333333,0.0
230,373,1571405,Armani Beauty,Perfume,Sì Eau de Parfum,1.7 oz/ 50 mL,4.5,365,24400,97.0,97.0, - 1 oz/ 30 mL Eau de Parfum Spray - 1.7 oz/ 50 mL Eau de Parfum Spray  - 3.4 oz/ 100 mL Eau de Parfum Spray,0,0,0,0,0.0,0.0,50.0,1.94,0.0
231,374,826743,Armani Beauty,Cologne,Armani Code,1.7 oz/ 50 mL,5.0,243,6600,72.0,72.0, - 1.7 oz/ 50 mL Eau de Toilette Spray  - 2.5 oz/ 75 mL Eau de Toilette Spray - 4.2 oz/ 125 mL Eau de Toilette Spray,0,0,0,0,0.0,0.0,50.0,1.44,0.0
233,376,2037935,Armani Beauty,Perfume,Sì Passione Eau de Parfum,1.7 oz/ 50 mL,4.5,1000,10500,97.0,97.0, - 1 oz/ 30 mL Spray Eau de Parfum - 1.7 oz/ 50 mL Spray Eau de Parfum  - 3.4 oz/ 100 mL Spray Eau de Parfum - 0.34oz/ 10 mL Eau de Parfum Spray,0,0,0,0,0.0,0.0,50.0,1.94,0.0
234,377,1755453,Armani Beauty,Foundation,Luminous Silk Compact Powder Foundation,0.31 oz/ 9 g,4.5,184,29600,64.0,64.0,no options,0,0,0,0,0.0,9.0,0.0,0.0,7.111111111111111
235,378,2184323,Armani Beauty,Concealer,Power Fabric Concealer,0.2 oz/ 6 mL,4.5,789,21000,34.0,34.0,no options,0,0,0,0,0.0,0.0,6.0,5.666666666666667,0.0
236,379,1667864,Armani Beauty,Mascara,Eyes To Kill Mascara,0.33 oz/ 10 mL,4.5,212,9600,32.0,32.0,no options,0,0,0,0,0.0,0.0,10.0,3.2,0.0
237,380,2237717,Armani Beauty,Eyeshadow,Eye Tint Liquid Eyeshadow,0.13 oz/ 3.9 mL,4.5,404,53300,30.0,30.0,no options,0,0,0,0,0.0,0.0,3.9,7.6923076923076925,0.0
238,381,912352,Armani Beauty,Perfume,Armani Code Pour Femme,1.7 oz/ 50 mL,4.5,608,13600,72.0,72.0, - 1 oz/ 30 mL Eau de Parfum Spray - 1.7 oz/ 50 mL Eau de Parfum Spray  - 2.5 oz/ 75 mL Eau de Parfum Spray,0,0,0,0,0.0,0.0,50.0,1.44,0.0
239,382,2319291,Armani Beauty,Cologne,Acqua Di Giò Pour Homme Profondo Eau de Parfum,4.2 oz/ 125 mL,0.0,0,84,138.0,138.0, - 1.35 oz/ 40 mL Eau de Parfum Spray - 2.5 oz/ 75 mL Eau de Parfum Spray - 4.2 oz/ 125 mL Eau de Parfum Spray ,0,0,0,0,0.0,0.0,125.0,1.104,0.0
240,383,2234003,Armani Beauty,Perfume,Si Fiori Eau de Parfum,1.7 oz/ 50 mL,4.5,46,4700,97.0,97.0, - 1 oz/ 30mL Eau de Parfum Spray - 1.7 oz/ 50 mL Eau de Parfum Spray  - 3.4 oz/ 100 mL Eau de Parfum Spray,0,0,0,0,0.0,0.0,50.0,1.94,0.0
241,384,1046168,Armani Beauty,Cologne,Acqua di Gio Jumbo,6.7 oz/ 198 mL,5.0,12,1700,126.0,198.0,no options,0,0,0,0,36.36363636363637,0.0,198.0,0.6363636363636364,0.0
242,385,2287951,Armani Beauty,Face Primer,Luminous Silk Hydrating Primer,1 fl oz/ 30 mL,4.0,101,4500,42.0,42.0,no options,0,0,0,0,0.0,0.0,30.0,1.4,0.0
243,386,1667856,Armani Beauty,Mascara,Eyes To Kill Waterproof Mascara,0.22 oz/ 6.5 mL,4.0,99,5000,32.0,32.0,no options,0,0,0,0,0.0,0.0,6.5,4.923076923076923,0.0
244,387,1441526,Armani Beauty,Foundation,Maestro Fusion Makeup SPF 15 Foundation,1 oz/ 30 mL,4.5,199,22000,64.0,64.0,no options,0,0,0,0,0.0,0.0,30.0,2.1333333333333333,0.0
